@relation train

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@data
83.888,94.364,85.325,-5.1576,37.501,82.515,438.21,206,33,5
91.775,99.091,99.962,11.784,66.138,83.45,406.4,209,59,5
27.145,23.387,16.532,24.676,6.202,404.31,550.74,124,1,6
23.843,25.855,25.082,18.593,13.823,420.33,187.52,255,4,6
134.14,132.27,123.17,8.1934,6.4466,523.28,75.026,78,11,7
146.42,139.28,123.72,8.0492,6.1775,529.78,168.18,107,4,7
152.67,148.83,128.83,-27.255,8.604,524.67,241.5,6,12,7
153.74,146.51,130.45,-1.1008,11.818,517.09,328.4,372,23,7
147.54,138.86,118.92,2.239,16.751,510.66,426.4,312,12,7
140.29,132.33,113.15,-1.1777,14.391,505.48,524.82,340,15,7
186.89,179.28,163.24,-5.4652,8.4652,518.41,607.33,93,9,7
141.78,135.52,120.63,2.8949,8.2684,502.35,714.64,240,12,7
184.94,179.62,163.53,-1.2675,7.455,520.32,762.67,85,18,7
187.98,187.52,179.33,-1.449,5.8851,571.62,769.93,58,15,7
185.59,184.71,176.11,-7.4861,8.3805,559.52,707.86,100,13,7
185.94,183.24,172.59,7.7722,6.5926,555.6,596.14,96,12,7
187.04,183.75,171.86,-0.091807,9.7323,555.34,506.1,167,7,7
183.32,180.34,167.75,-2.2099,14.495,560.99,430.21,77,31,7
189.79,183.5,167.88,-0.43351,12.548,549.37,337.77,92,9,7
172.15,170.42,160.72,2.555,10.055,568.18,252.15,60,39,7
171.18,170.14,160.86,12.408,4.9512,567.64,154.14,22,5,7
163.68,163.49,154.4,26.956,10.079,577.57,83.085,47,22,7
184.21,182.83,172.83,-19.104,6.1023,570.79,367.54,24,12,7
145.68,136.97,117.49,-1.5761,15.215,511.8,391.59,152,5,7
194.05,188.99,174.04,-1.7697,6.3569,524.94,671.48,109,4,7
116.64,109.22,95.382,1.5138,16.388,496.53,656.53,249,13,7
184.56,183.6,172.2,-13.011,12.854,578,649.44,25,12,7
254.55,254.55,254.55,80.988,0.12744,23.446,30.503,2260,0,1
249.6,249.26,249.11,82.749,2.4122,42.204,137.57,1165,0,1
240.67,241.09,241.09,78.933,3.9582,99.853,202.53,728,0,1
247.28,247.35,247.3,83.465,2.6869,57.522,322.46,912,0,1
241.72,241.94,241.96,80.663,3.2068,55.43,420.08,1206,0,1
247.18,247.26,247.29,83.005,2.8825,49.357,533.05,1270,0,1
242.93,242.29,241.57,79.99,4.6877,54.99,621.47,1344,0,1
248.29,248.29,249.32,79.829,6.7423,88.393,744.4,794,0,1
245.69,245.81,245.82,82.058,2.8371,52.333,463.51,622,0,1
247.28,247.35,247.3,83.465,2.6869,57.522,322.46,912,0,1
249.09,248.75,248.51,82.058,2.9109,47.241,166.7,2053,0,1
252.9,252.95,253.05,86.643,0.87601,30.479,682.68,6511,0,1
20.35,35.883,28.983,21.495,27.011,583.55,299.07,60,37,2
45.325,57.221,41.351,-3.259,32.061,569.36,504.81,77,35,2
183.09,174.68,160.68,-18.979,18.277,212.05,720.14,22,27,3
166.36,154.73,137.64,-18.014,14.788,325.14,742.33,83,18,3
191.32,179.38,155.62,4.9811,14.22,193.53,510.06,34,25,3
178.35,156.95,126,1.8428,12.206,370.9,530.7,20,19,3
181.19,157.79,131.89,-3.8234,9.79,240.47,358.7,47,12,3
194.14,183.29,162.71,-12.241,15.957,200,243.71,7,25,3
174.52,158.21,132.34,2.612,13.795,337.06,201.33,98,8,3
137.71,119.91,100.76,-5.9563,8.7666,432.29,20.971,34,8,3
161.33,151.76,137.85,-20.964,23.921,128.12,34.333,33,49,3
131.78,128,121.2,6.3727,16.591,125.06,150.01,81,17,4
126.28,127.67,125.89,3.4964,5.5696,116.72,289.83,18,10,4
246.1,246.27,246.18,82.349,2.7619,53.505,429,742,79,4
102.56,105.09,109.47,14.861,19.219,104.43,512.54,68,6,4
128.85,134.7,141.06,14.536,24.183,238.13,408.85,356,5,5
150.03,177.91,193.55,22.842,1.6598,330.76,318.25,91,2,5
167.67,197.73,226.2,34.508,2.2974,244.47,146.87,15,5,6
10.756,17.537,20.346,12.56,5.0015,582.57,378.53,205,4,6
41.273,45.864,65.636,17.581,9.8644,584.68,255.53,66,7,6
228.36,228.43,229.57,74.66,4.7829,50.496,489.52,500,0,1
240.33,240.4,241.4,81.184,3.793,105.4,636.91,1798,0,1
231.14,231.24,232.33,72.377,5.3964,149.1,680.89,473,0,1
252.46,252.44,252.39,85.615,2.1205,46.033,748.1,1916,0,1
244,244.07,244.71,82.501,2.5754,73.57,602.28,1876,0,1
243.09,243.21,243.49,83.358,6.7792,21.498,83.331,1258,0,1
248.03,248.28,248.63,82.478,5.273,82.765,35.51,631,1,1
235.72,231.45,229.14,67.692,8.7396,41.989,426.8,531,0,1
241.38,241.54,242.39,81.264,3.057,55.337,539.58,1532,0,1
66.168,58.885,42.637,7.3927,22.011,220.73,787.43,113,36,2
65.868,55.585,39.981,4.6854,33.303,309.66,788.68,53,33,2
60.865,80.811,42.18,-4.0837,22.133,572.22,648.86,111,26,2
57.981,79.577,49.615,-1.1345,31.373,580.62,514.1,52,38,2
44.667,64.923,39.718,9.4207,26.304,563.51,351.08,39,45,2
34.462,45.969,15.185,-5.3471,21.564,585.86,735.58,65,30,2
149.55,132.69,115.24,-10.562,22.095,236.55,458.52,85,29,3
112.88,98.091,80.697,-8.7888,34.96,384.24,483.61,33,84,3
126.13,115.34,103.58,-0.28019,19.381,412.79,674.45,38,24,3
148.39,137.09,121.91,-11.576,31.39,290.35,658.43,23,54,3
154.87,134.99,119.07,-7.9223,22.361,59.209,308.16,67,43,3
164.2,129.9,109.4,4.3029,11.362,165.85,309.93,40,20,3
152.63,129.23,105.9,13.207,6.8689,320.63,281.07,30,10,3
127.39,111.05,90.24,3.359,17.999,449.89,258.47,75,35,3
133.17,125.15,120.81,19.487,14.494,45.34,131.28,53,28,3
137.44,131.5,123.53,38.146,20.524,139.83,116.03,36,21,3
128.53,111.98,102.15,7.8114,24.041,252.24,102.78,55,33,3
122.48,111.43,102.29,23.14,21.524,324.52,95.381,21,20,3
119.54,105.89,89.714,11.892,13.034,453.96,84.75,28,19,3
238.09,238.14,239.07,76.464,4.9835,141.74,674.66,560,12,4
240.33,240.4,241.4,81.184,3.793,105.4,636.91,1798,25,4
79.727,83.58,90.852,-14.115,42.982,145.25,561.08,88,3,4
240.18,240.21,241.15,79.969,2.9719,59.89,562.52,1067,28,4
59.077,60.462,66.077,-5.1806,15.238,100.69,466.08,13,20,4
215.27,236.32,242.73,30.312,1.3694,171.27,553.32,22,3,5
171.68,184.96,190.22,9.869,17.049,201.88,600.34,395,5,5
56.682,76.056,99.486,-16.588,18.124,280.1,563.68,107,16,5
48.201,51.341,53.505,-2.5878,17.262,273.72,607.97,323,13,5
64.644,62.216,50.566,14.504,12.681,413.2,559.78,565,15,5
38.034,39.322,33.924,8.6668,11.522,420.75,618.92,118,23,5
191.41,209.43,214.64,21.227,32.486,150.18,499.5,170,2,5
74.464,78.337,85.928,-2.6273,12.981,322.89,731.95,166,7,5
40.196,49.482,60.004,29.38,1.8438,579.8,18.988,245,3,6
254.4,254.4,254.4,76.178,0.20093,22.94,23.589,1760,0,1
249.9,249.55,249.53,77.278,1.899,89.372,18.243,1711,0,1
247.23,246.88,246.78,83.97,4.1281,66.663,117.27,2579,0,1
250.69,250.45,250.37,86.36,1.6126,53.807,148.34,4460,0,1
250.06,249.63,249.5,85.497,1.9038,54.16,223.17,2231,0,1
226.6,224.63,224.3,69.672,14.284,107.33,209.66,320,0,1
252.15,252.05,252.06,87.357,1.2245,46.227,290.83,2532,0,1
250.24,250,249.93,85.832,2.3172,46.361,328.31,1458,0,1
244.09,243.38,243.2,81.305,5.7807,41.083,413.01,648,0,1
244.82,244,243.68,81.095,4.9615,48.007,353.91,569,0,1
237.06,235.25,234.65,74.356,8.2147,30.878,504.98,1323,0,1
246.27,246.06,246.09,81.321,5.2978,37.668,430.35,371,0,1
236.47,235.51,235.63,75.509,10.809,20.533,556.94,437,0,1
77.171,66.143,53.543,7.4834,32.188,371.94,341.97,35,28,2
139.78,136.98,107.64,-1.6656,31.298,305.05,774.65,55,55,2
84.77,78.743,56.327,-6.47,23.668,360.35,10.779,113,41,2
164.52,145.32,134.42,4.8456,13.39,156.71,40.29,31,20,3
168.91,143.91,129.5,-6.0184,15.329,230.05,74.818,22,27,3
169.59,146.2,131.32,7.5803,21.073,294.97,131.97,117,34,3
172.22,148.76,132.9,3.769,21.261,250.54,173.54,41,34,3
173.79,151.11,136.43,13.889,14.254,169.75,261.68,28,23,3
170.39,151.18,140.29,4.0766,16.054,122.21,341.61,90,31,3
171.42,146.73,128.68,10.48,23.548,275.65,335.94,77,35,3
169.67,146.59,130.3,11.127,27.493,272.59,444.3,27,35,3
172.94,155.09,144.97,10.403,23.218,126.84,470.84,32,41,3
174.67,154.44,144.78,8.0536,20.219,106.89,417.33,9,34,3
170.48,149.33,138.67,18.084,18.808,79.242,559.26,66,29,3
167.59,142.09,126.44,9.9115,23.804,214.31,641.16,32,31,3
167.92,145.31,129.65,29.733,24.888,258.65,567.38,26,36,3
164.63,140.86,125.8,16.55,28.374,240.89,716.2,35,39,3
166.79,145.21,131.81,19.699,22.656,154.7,765.12,43,33,3
166.79,146.47,136,20.599,23.183,57.5,753.37,38,31,3
169.73,148.65,138.69,25.63,24.959,44.538,676.85,52,35,3
167,148.74,138.39,8.8748,11.729,148.91,156.57,23,21,3
146.65,163.51,174.42,14.725,17.121,231.47,287.72,294,23,5
152.01,164.8,173,10.623,17.675,194.24,409.21,369,21,5
123.81,144.18,160.73,-0.77912,20.94,171.96,489.23,623,3,5
135.82,170.61,200.06,17.873,15.203,107.14,702.67,147,6,5
163.36,208.68,244.3,31.594,7.2925,226.77,119.35,77,19,5
121.23,147.38,170.37,5.7744,23.215,213.48,12.298,416,7,5
146.05,150.25,146.48,3.4594,8.3168,537.74,12.018,221,6,7
135.46,141.95,138.76,1.8538,9.5768,536.91,82.607,196,4,7
128.07,133.97,130.58,2.8023,9.0625,537.99,144.9,332,5,7
119.78,121.38,116.1,2.0372,12.378,538.6,210.49,380,16,7
150.22,151.78,144.28,12.62,6.274,552.5,272,18,3,7
163.66,165.56,157.24,3.2071,8.8715,571.02,345.25,188,9,7
160.73,162.9,153.98,5.8987,7.4595,574.8,407.78,215,10,7
145.82,147.21,137.85,-0.60078,6.8444,572.94,493.13,82,4,7
102.36,103.13,97.728,-2.6018,10.37,567.96,589.54,356,11,7
114.55,119.09,115.49,-5.8704,5.3651,581.93,667.9,114,5,7
177.74,179.04,169.26,9.0946,4.7302,572.54,229.09,113,7,7
183.24,184.47,176.61,7.0905,3.4261,577.77,141.13,120,4,7
177.52,179.46,174.46,20.308,3.2578,580.41,23.27,178,4,7
93.686,100.11,99.435,-4.9534,13.056,546.28,352.87,430,11,7
170.54,171.99,162.22,10.62,4.8717,591.1,458.3,188,5,7
147.74,149.24,140.7,9.8991,4.2956,583.65,548.14,182,13,7
178.45,179.75,169.03,3.7978,3.6811,578.7,278.66,64,6,7
235.79,253.41,253.63,39.783,1.0521,33.572,454.87,719,2,1
235.42,251.89,253.98,52.858,0.86657,70.108,506.52,480,1,1
233.22,249.4,254.08,44.128,1.0198,167.97,543.73,373,2,1
234.56,250.43,253.98,46.215,1.1917,218.02,605.11,261,2,1
231.04,244.97,253.98,40.744,1.1824,287.43,641.17,314,2,1
232.83,248.77,254.12,42.906,0.989,252.87,666.77,340,1,1
184.63,195.23,202.06,25.69,12.418,265.52,746.48,695,1,1
233.61,251.03,254.07,41.477,1.0184,157.77,723.32,562,2,1
232.42,249.88,254.11,45.605,1.0284,78.917,723.58,614,2,1
233.4,251.21,254,43.054,1.0195,12.596,710.11,678,1,1
234.21,252.32,254.03,55.054,0.73216,14.864,644.69,213,0,1
234.77,252.8,254.37,43.5,0.92426,22.467,602.9,30,1,1
235.38,253.35,253.68,47.229,0.92745,22.792,533.93,778,1,1
235.38,251.8,254.01,48.734,0.88053,90.129,573.91,711,1,1
233.8,250.97,254.02,41.834,1.0578,80.513,645.01,230,2,1
233.07,250.28,254.31,31.171,1.1374,145.54,684.21,67,1,1
233.9,250.2,254.2,43.495,1.0462,137.13,601.65,197,2,1
234.39,250.84,253.85,43.134,1.0669,194.42,644.64,1371,1,1
68.324,77.658,57.105,8.8338,16.745,335.51,686.24,275,22,2
40.244,51.346,35.91,19.54,5.6921,374.73,688.45,78,7,2
99.159,92.708,84.823,-5.2484,15.495,38.823,154.03,113,25,3
111.7,103.46,96.033,-24.702,20.085,83.934,272.74,61,21,3
98.949,85.256,73.026,-14.021,13.221,193.08,166.69,39,9,3
99.957,90.021,76.957,15.186,13.755,313.6,254.45,47,8,3
89.925,78.151,63.472,1.9999,10.435,457.98,256.83,53,17,3
89.929,80.393,64.821,7.245,9.6059,485.57,401.29,28,10,3
98.417,89.472,74.889,-11.041,15.924,374.11,409.49,72,30,3
110.1,96.233,85.867,-4.5681,24.048,218.07,391.9,30,41,3
113.52,102.6,96.75,-13.006,11.946,85.5,391.88,48,12,3
82.203,67.975,57.557,-0.48558,19.537,226.08,455.1,79,36,3
70.086,57.569,42.534,11.744,13.985,357.29,456.21,58,13,3
65,52.625,39.875,-1.0468,9.4882,460.5,459.5,16,16,3
83.059,70.794,57.853,-11.286,12.872,420.68,537.15,34,15,3
37.765,26.02,15.941,14.831,2.6264,437.96,331.06,102,2,5
46.008,46.935,31.419,5.4418,6.1608,285.27,326.7,124,2,5
44,47.444,45.111,33.147,5.3208,166.48,330.59,27,7,5
91.557,101.86,108.75,-23.136,65,281.54,504.69,158,129,5
32.272,31.984,27.292,15.845,12.447,423.73,34.325,569,2,6
36.496,46.676,50.18,33.372,7.4949,485.44,21.856,139,2,6
51.669,53.933,50.04,-4.5395,14.992,494.07,627.81,329,3,7
94.023,95.636,93.093,21.685,3.0338,521.05,720.81,129,4,7
89.123,91.19,88.906,18.031,2.6705,509.87,748.84,310,4,7
75.405,80.089,79.405,15.018,5.4716,519.55,591.77,538,21,7
70.029,77.206,75.265,14.525,4.735,547.59,629.32,34,11,7
91.538,92.923,90.923,16.081,4.8544,565.87,720.97,39,6,7
85.455,87.545,84.864,5.0071,3.3116,565.5,760,22,8,7
62.778,66.944,66.792,18.077,9.2781,540.92,529.01,144,17,7
85.39,90.36,89.2,2.4947,10.601,576.47,575.05,200,4,7
73.112,78.725,79.263,12.609,4.2103,563.51,458.46,80,6,7
99.699,101.66,97.575,20.15,6.4886,579.93,413.23,73,11,7
92.321,93.628,89.154,8.6047,5.3741,576.33,362.24,156,5,7
89.766,91.965,85.943,6.2152,9.8209,585.49,288.2,141,42,7
254,254,254,61.579,0,4.3158,798.08,38,0,1
253.04,253.9,253.84,75.374,0.81877,22.227,26.842,1831,1,1
194.28,176.24,157.24,7.4917,19.815,75.324,309.63,71,34,3
179.42,163.46,145.34,7.7544,29.123,128.98,412.78,59,40,3
176.34,159.66,141.44,15.189,9.542,105.59,555.19,32,30,3
175.38,159.98,137.95,17.177,13.878,271.33,312.79,42,24,3
161.18,144.35,126.46,3.4742,26.341,277.64,467.1,84,24,3
150.97,137.41,119.91,-2.6178,22.52,399.66,541.63,32,51,3
156.44,136.04,118.44,-5.7232,17.517,395.68,403.92,25,21,3
139.9,128.48,111.24,2.3861,14.338,449.57,297.57,21,19,3
137.3,126.65,113.8,4.9263,23.784,469.4,617.2,20,47,3
151.27,130.92,114,16.756,14.967,381.65,563.62,26,33,3
162.69,142.59,128.58,11.221,20.789,69.75,640.09,64,25,3
189.83,175.89,156.08,9.4879,22.268,25.352,417.62,71,34,3
183.9,166.31,146.69,20.309,10.725,155.85,260.92,39,21,3
167.34,160.45,147.79,11.429,11.604,135.09,170.47,47,13,3
149.88,142.3,137.97,13.449,10.693,129.21,112.35,80,11,3
139.79,136.74,133.65,18.938,10.986,157.64,39.644,101,12,3
158.88,143.69,126.41,-0.21231,26.089,360,245.41,32,35,3
157.91,140.62,121.81,6.2328,20.762,334.05,408.34,152,29,3
168.36,153.79,134.44,8.0251,16.362,214.89,402.06,80,15,3
164.29,148.75,131.38,10.228,13.937,204.79,590.07,72,25,3
134.51,119.19,106.47,11.4,17.538,384.42,695.16,150,14,3
194.73,218.63,235.55,25.413,12.645,272.8,131.26,259,2,5
196.09,218,233.5,28.104,13.88,272.13,160.92,257,3,5
63.267,65.856,61.278,34.306,6.6923,291.64,75.111,90,5,5
242,241.93,241.2,71.519,7.608,19.68,454.2,763,0,1
253.4,253.27,253.19,86.466,0.14857,19.455,561.54,2023,0,1
247.77,247.66,247.25,79.954,4.9835,77.055,516.84,752,0,1
247.5,247.38,246.92,75.819,6.5388,128.77,544.2,385,0,1
245.39,245.26,244.84,73.539,9.8251,183.7,572.62,323,0,1
248.04,247.85,247.29,81.224,4.0265,44.614,500.83,962,0,1
246.77,246.66,246.16,78.513,6.3062,111.85,535.54,584,0,1
251.93,251.92,251.7,68.097,8.9887,272.49,591.71,83,0,1
149.92,148.77,147.03,30.722,24.207,369.6,600.19,263,0,1
12.759,15.941,11.153,8.0496,5.4078,512.54,472.55,170,8,2
29.931,38.346,13.736,-1.66,11.818,499.45,506.33,159,9,2
82.311,86.492,37.541,-7.3179,21.751,513.23,556.43,61,40,2
102.19,105.48,50.71,-1.3887,18.514,512.84,581.35,31,34,2
93.714,83.224,69.265,8.0711,12.07,152.59,654.22,49,10,3
101.45,90.226,76.247,1.9778,13.483,111.56,694.57,93,41,3
107.11,92.553,76.671,8.5872,14.99,85.106,750.73,85,13,3
115.02,100.07,84.363,-0.73558,9.7363,37.253,768.3,91,24,3
104.26,90.18,77.56,3.5529,12.363,37.58,715.54,50,23,3
107.58,97.417,85.542,12.458,8.819,20.854,641.44,48,15,3
109.69,97.205,82,2.4924,11.239,89.077,645.33,78,19,3
98.753,85.921,74.169,-3.5671,8.8773,79.91,694.44,89,22,3
55.81,54.64,44.58,11.588,3.4096,247.25,687.69,100,5,5
34.808,33.808,29.562,55.59,8.232,268.04,630.81,73,7,5
58.142,58.049,40.578,10.093,3.5803,483.23,684.91,204,7,6
159.2,152.9,133.82,5.593,8.9054,548.86,592.56,425,10,7
116.37,113.22,100.64,20.019,2.9487,581,587.63,649,3,7
142.62,137.05,120.06,7.1536,8.1709,555.1,568.43,242,6,7
119.33,115.82,103.36,17.169,2.6634,595.51,545.08,130,4,7
132.01,126.82,110.76,4.655,3.2875,561.03,528.94,105,4,7
127.4,122.01,104.25,9.8466,3.2581,568.19,473.49,162,6,7
131.82,124.97,106.08,17.667,4.0277,576.2,429.95,40,5,7
139.05,129.92,109.37,21.419,9.1897,588.95,395.22,59,6,7
124.11,119.59,105.76,16.137,2.7097,594.13,513.32,75,3,7
238.2,211.2,191.2,-7.6473,15.689,118.8,239.4,5,10,3
242.37,221,207.78,-5.5559,11.077,85.706,486.1,51,7,3
244.64,223.68,210.24,8.8142,12.99,104.23,555.33,124,15,3
232.07,208.93,191.64,-8.9531,19.435,70.25,298.96,28,32,3
245.3,225.33,214.37,8.7151,11.967,57.765,161.32,115,10,3
236.57,217.49,201.69,18.907,17.392,132.69,72.857,35,24,3
241.76,219.6,206.63,-4.2824,13.153,69.614,673.23,70,20,3
240.49,216.52,202.3,9.7972,15.739,188.37,650.6,94,34,3
118.74,87.71,76.548,-5.173,11.847,359.21,721.77,62,12,3
95.863,68.384,58.233,-5.1072,9.398,464.56,77.315,73,13,3
104.5,74.5,63.5,10.009,11.377,375.32,67.765,34,6,3
220.09,194.89,185.58,12.468,19.671,356.44,17.644,45,5,3
119.49,81.98,66.235,6.4811,11.036,404.08,742.29,51,12,3
109.2,75.732,66.304,10.818,11.614,444.95,709.23,56,18,3
245.16,222.45,204.85,7.2875,11.777,190.43,504.39,100,16,3
244.9,224.73,211.96,6.041,14.86,86.861,367.59,108,16,3
138.9,135.9,128.9,25.375,3.2876,451.14,421.19,21,5,5
102.65,102.78,95.038,3.2159,11.955,393.79,392.85,78,7,5
53.779,50.345,49.747,6.893,16.135,367.74,318.09,249,5,5
97.882,96.676,94.265,-0.077642,13.658,432.38,312.71,34,8,5
43.571,44.571,49.224,7.8791,3.5507,346.57,211.9,147,3,5
37.821,36.036,41.071,-3.0915,8.8164,370.11,171.96,28,12,5
73.675,74.008,74.151,13.344,21.989,437.02,219.71,126,16,5
53.344,52.826,56.338,1.0105,3.4754,274.41,178.3,628,5,5
71.527,71.777,72.356,1.9799,8.2758,278.68,297.16,480,1,5
71.974,70.781,72.591,4.5897,9.2689,280.32,526.9,274,4,5
58.583,57.492,63.233,17.525,4.2479,282.49,625.16,713,3,5
32.049,35.049,42.049,15.251,3.6704,350.32,521.32,41,7,5
93.805,95.805,92.805,7.8433,2.7939,443.85,522.14,113,3,5
58.67,55.924,60.048,4.8983,12.5,354.3,614.27,397,9,5
60.791,55.142,57.577,-0.90406,10.526,413.08,637.93,492,3,5
70.922,64.683,64.79,11.493,11.36,414.94,558.01,167,18,5
232.04,206.52,194.07,-5.0072,15.663,129.22,310.33,27,17,3
227.73,201.07,187.58,-2.4798,18.894,159.37,374.47,60,40,3
230.79,207.38,197.2,8.6867,19.166,78.938,373.04,80,36,3
197.92,166.32,151.8,3.6925,18.321,126,763,25,30,3
209.26,177.74,164.61,5.4537,21.001,191.17,730,23,21,3
159.6,119.7,98.633,10.044,16.463,471.5,575.4,30,29,3
161.01,124.76,103.5,1.1953,16.213,517.66,562.68,96,37,3
152.09,120.7,99.907,-4.8,20.594,302.6,170.35,43,29,3
169.89,135.16,115.26,21.941,18.449,309.42,352.89,19,44,3
139.31,110.41,96.184,0.61967,14.355,351.65,16.694,49,27,3
122.58,96.755,83.698,0.4445,10.823,304.09,27.585,53,14,3
146.73,117,101.64,10.572,24.068,438.06,17.485,33,38,3
227.32,204.32,198.32,2.7386,15.798,119.24,22.029,34,16,3
229.56,202.38,193.03,12.685,14.752,62.647,26.618,34,22,3
229.21,204.63,192.38,-0.68727,21.241,174.5,317.08,24,37,3
204.06,172.31,159.25,6.7241,18.152,132.19,677.19,32,22,3
220.45,188.9,175.52,2.0946,21.429,214.1,600.64,42,32,3
152.26,155.71,159.92,-9.506,11.354,580.93,486.26,349,11,3
25.456,24.046,29.401,17.857,3.0679,424.89,171.52,217,2,5
117.12,100,105.22,8.1508,39.832,447.82,402.12,65,24,5
51.829,53.878,54.341,9.63,17.593,358.9,398.27,41,34,5
54.733,48.04,47.994,2.254,17.675,455.19,319.13,176,15,5
85.186,90.08,96.655,-0.021605,33.882,454.48,276.23,113,67,5
110.19,32.615,38.115,25.412,2.7317,467.58,193.08,26,7,5
41.744,42.096,46.639,19.87,11.702,462.98,709.48,219,1,5
33.747,32,34.558,7.1845,3.669,404.52,669.97,95,5,5
31.2,30.703,34.343,52.892,1.4245,402.91,748.93,661,4,5
159.08,176.2,180.93,7.4699,6.4255,166.84,485.65,165,11,5
183.27,196.75,203.69,24.181,3.0546,125.45,477.6,130,6,5
178.6,191.38,198.07,18.667,3.0082,136.27,436.55,194,5,5
159.66,177.58,183.44,2.4224,6.0149,165.55,431.6,116,9,5
83.807,76.625,88.125,13.398,7.212,117.08,589.94,88,12,5
177.98,188.09,197.32,22.492,12.169,141.66,262.83,201,18,5
138.81,147.4,152.91,14.898,9.3637,122.9,176.84,507,5,5
169.3,169.73,177.42,48.46,22.579,132.03,126.39,33,26,5
196.04,173,161.84,5.7257,9.8854,41.877,273.82,73,7,3
198.1,174.96,162.38,5.319,8.218,86.476,275.46,84,18,3
183.06,150.82,139.47,-6.0417,23.33,205.43,219.96,49,42,3
188.47,159.94,148.58,9.2027,16.596,191.81,105.19,53,31,3
92.569,80.014,70.181,19.128,12.36,255.51,134.65,360,2,3
127.11,114.17,107.74,-4.2694,13.757,329.9,80.492,309,12,3
177.16,146.93,130.87,13.667,7.984,310.66,272.71,134,10,3
178.28,156.91,146.61,5.5772,17.295,351.04,266.97,210,13,3
159.06,123,106.54,3.7386,11.247,478.61,278.11,82,17,3
159.85,132.15,120.97,8.239,11.254,370.72,510.66,68,10,3
162.94,130.94,117.94,4.5297,10.263,312,503.38,16,7,3
197.47,171.75,159.22,-0.78016,12.139,121.89,493.42,55,24,3
89.275,75.786,75.797,13.39,3.5676,42.056,778.94,1085,3,3
186.41,156.23,144.67,11.541,23.843,68.308,718.85,39,12,3
179.25,150.25,138.64,2.1608,11.325,81.269,688.86,156,15,3
160.14,123.71,115.29,-10.7,13.865,384.29,721.21,28,29,3
186.18,158.82,147.45,4.8904,12.616,82.727,21.955,22,5,3
141.3,140.21,140.76,17.201,4.4526,88.209,191.95,148,2,5
141.94,140.94,146.48,5.9316,5.7494,91.742,125.05,97,19,5
235.02,244.07,252.58,69.129,1.9452,92.927,341.08,123,4,5
233.62,240.44,249.4,56.647,3.3026,91.393,424.18,168,3,5
165.94,156.55,161.94,12.509,37.576,71.528,559.92,53,69,5
147.06,164.23,122.08,5.7107,16.85,94.86,649.8,86,22,5
96.484,69.196,42.288,2.5839,12.868,319.12,604.89,153,46,5
59.469,45.38,39.185,6.3299,8.7968,419.75,610.89,482,1,5
112.98,76.557,46.393,3.7424,29.589,427.3,567.56,61,15,5
100.45,76.42,49.5,1.6688,15.382,491.96,429.92,264,52,5
161.76,123.71,71.151,-9.0123,7.0065,494.46,393.46,450,6,5
157.23,128.57,96.264,10.922,15.265,323.56,383.24,284,20,5
105.31,149.97,93.997,-6.1075,29.392,405.33,337.95,358,36,5
18.718,14,11.577,15.684,3.176,418.17,162.26,78,4,5
57.039,47.982,45.327,20.037,6.0207,349.45,125.41,2504,3,5
75.025,58.498,50.655,30.482,6.8707,422.79,102.65,1440,5,5
171.33,135.54,111.54,10.674,19.747,339.08,126.92,24,25,3
176.37,137.5,115.63,7.0609,20.286,418.67,122.63,30,34,3
151.34,119.84,98.844,7.4047,15.256,230.53,395.22,32,7,3
179.87,145.09,125,3.8062,12.035,352.55,520.43,53,19,3
246.13,230.19,221.56,-19.071,12.738,77,477.5,16,23,3
244.65,223.65,211.2,-7.8784,16.443,83.7,321.1,20,28,3
241.96,224.35,216.87,9.8531,14.003,70.348,212.74,23,32,3
235.95,230.95,227.95,-6.5459,8.5243,572.31,556.87,77,14,3
164.94,164.95,171.68,8.7821,22.221,472.19,641.05,108,5,3
174.37,150.45,133.92,-9.7235,18.72,237.71,691.33,49,38,3
244.29,224.21,213.92,-5.3049,18.526,93.667,671.96,24,27,3
230.82,237.55,245.19,27.864,2.465,11.545,328.64,154,2,5
236.31,242.91,250.42,28.948,4.7664,13.481,366.35,158,1,5
239.18,244.9,251.77,29.229,4.4165,11.145,419.27,166,6,5
234.68,235.7,237.92,47.642,26.424,23.091,635.51,700,2,5
239.97,242.13,246.1,25.881,9.6015,18.739,682.39,157,38,5
216.39,223.31,231.62,-14.33,19.689,20.344,732.54,93,28,5
57.968,58.957,59.258,12.862,20.523,366.11,450.82,93,43,5
49.509,49.509,49.509,0.33108,3.6224,370,365.81,53,7,5
55.747,58.142,59.741,2.1259,18.505,376.3,322.46,162,18,5
49.192,50.192,52.128,14.269,2.7319,429.1,211.57,219,3,5
70.714,65.143,65.984,8.6885,11.743,356.03,713.68,63,33,5
141.37,80.598,74.749,2.4387,23.84,336.5,645.61,415,3,5
156.95,99.164,101.04,-23.645,60.141,323.99,777.73,73,72,5
36.297,33.454,38.761,14.065,4.7188,346.8,19.43,293,4,5
168.89,127.07,107.65,-1.3799,20.765,318.63,295.63,46,38,3
172.62,140.82,125.6,2.7988,20.602,355.04,280.51,45,36,3
117.92,95.525,83.615,15.372,10.654,321.23,100.96,299,18,3
