@RELATION train_nogradient

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute num_pixels_regions REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
53.014,56.942,54.362,582.35,30.101,69,14,7
65.758,71.606,74.545,590.91,100.33,33,3,7
72.889,76.093,77.185,580.31,208.43,54,21,7
254.94,254.94,254.92,53.035,772.75,1520,0,1
235.14,235.34,240.07,89.734,791.45,173,136,1
254.94,254.94,254.92,53.035,772.75,1520,3,1
254.93,254.93,254.93,59.078,733.88,538,0,1
255,255,255,18.035,777.12,1677,0,1
247.1,248.26,248.99,11.476,722.66,1241,0,1
254.69,254.68,254.56,64.861,236.28,72,2,1
219.08,222.58,224.14,13.559,184.71,515,0,1
254.95,254.91,254.8,87.065,144.86,385,0,1
232.33,234.6,235.42,16.367,123.05,553,0,1
237.08,238.37,238.84,17.672,79.906,235,0,1
234.48,236.05,236.61,22.719,46.412,199,0,1
243.75,243.96,244.76,200.96,760.8,187,0,1
244.42,246.59,247.8,221.69,737.02,728,0,1
232.99,236.65,239.31,243.89,732.07,359,0,1
254.94,254.9,254.91,245.98,760.62,585,0,1
225.59,225.94,228.56,243.95,779.11,525,0,1
29.043,35.681,31.739,586.72,766.71,69,72,2
23.376,44.978,17.419,567.86,772.01,93,25,2
37.027,64.757,29.581,541.26,765.19,74,25,2
38.93,43.803,31.62,376.11,753.97,71,40,2
43.3,48.5,27.9,390.7,756.4,10,15,2
114.44,105.22,93.167,288.78,667.39,18,29,3
115.96,108.15,97.593,338.15,681.04,27,41,3
102.73,92.891,80.255,419.22,686.31,55,31,3
84.45,77.45,60.05,490.38,675.33,40,13,3
89.417,73,58.033,507.02,633.7,60,16,3
102.28,87.92,69.72,487.2,567.56,25,19,3
88.035,76.812,65.353,461.92,525.86,85,15,3
107.43,100.18,87.948,430.06,484.21,77,63,3
122.65,110.32,97.887,338.46,473.72,71,22,3
131.7,120.53,107,280.17,474.8,30,34,3
123.32,105.21,98.842,262.53,510.26,19,22,3
131.09,121.89,112.04,265.66,583.15,47,13,3
141.26,131.31,126.31,115.6,651.33,42,34,3
148.2,138.08,129.38,108.63,574.72,104,14,3
150.51,137.69,127.31,117.83,503.2,35,45,3
152.55,142.41,134.45,120.41,456.93,29,37,3
155.29,138.39,128.27,124.62,388.89,79,28,3
162.85,147.69,136.5,133.38,334.65,26,20,3
158.9,146.84,136.79,130.4,278.05,62,18,3
156.59,145.45,131.9,140.21,215.19,91,21,3
150.83,136.18,124.87,140.97,101.87,78,12,3
149.35,138.04,126.35,177.52,81.87,23,42,3
133.24,126.97,118.52,224.73,72.152,33,53,3
128.31,118.03,107,273.72,57.722,36,36,3
111.15,100.58,89.846,329.89,61.293,123,19,3
96.522,87.435,76.826,399.57,75.391,23,27,3
87.943,87.2,81.829,443.43,67.943,35,23,3
62.681,60.66,47.234,497.94,45.681,47,20,3
56.05,55.45,44.317,538.22,22.9,60,10,3
53.373,52.446,41.627,555.25,40.554,83,18,3
51.197,54.857,45.626,586.95,120.95,147,11,3
78.754,76.035,67.386,523.63,154.21,57,16,3
78.766,78.234,72.594,478.42,127.91,64,28,3
76.976,69.306,58.753,418.53,94.282,85,22,3
100.97,90.767,76.2,457.53,219.67,30,26,3
118.79,111.92,98.5,362.04,262.48,52,33,3
110.6,98.395,87.802,402.31,263.73,81,37,3
112.63,106.02,92.963,438.15,258.06,54,17,3
91.366,82.976,70.366,522.44,270.34,41,16,3
83.387,75.516,63.613,549.1,274.74,31,42,3
95.414,86.724,73.874,411.92,292.14,87,14,3
101.85,88.654,72.135,443.6,307.48,52,15,3
94.263,83.044,70.044,465.96,320.82,114,27,3
102.93,94.817,80.592,479.82,353.83,71,35,3
102.59,89.889,78.296,463.22,420.44,27,39,3
108.28,95.52,79.04,415.4,439.92,25,23,3
88.978,78.516,65.516,510.23,479.45,91,43,3
140.38,131.48,119.17,275.38,448.79,29,20,3
134.13,121.88,109.05,293.07,363.32,40,41,3
140.31,130.26,117.32,291.5,298.85,62,27,3
127.55,113.95,100.32,304.73,215.5,22,30,3
130.5,119.22,109.11,307.83,143.33,18,25,3
138.59,130.61,121.23,247.2,124.48,69,14,3
151.96,142.51,126.96,192.35,284.94,49,42,3
139.56,127.48,112.33,259.44,259.11,27,40,3
131.79,122.29,108,273.07,265.86,14,41,3
149.67,138.42,125.75,163.83,499,12,22,3
138.46,127.77,115.29,205.6,492.77,35,26,3
142.2,133.91,120.15,245.45,464.79,80,20,3
132.72,118.7,111,183.72,672.49,57,31,3
131.68,119.38,110.56,222.03,675.95,63,47,3
121.41,109.11,100.57,263.14,683.55,44,33,3
74.167,63.875,50.458,528.88,699.08,24,34,3
82.529,71.588,58,536.06,596.79,34,43,3
92.094,76.031,59.063,537.19,554.5,32,26,3
98.78,83.049,69.098,465.68,601.54,41,29,3
149.65,136.24,122.91,136.85,158.47,34,26,3
147.19,131,119.97,130.32,139.41,37,49,3
143.19,133.11,120.41,81.148,282.33,27,29,3
154,135.5,125.63,83.667,486.75,24,35,3
148.67,137.89,132.94,94,643.5,18,31,3
152.79,140.86,132.86,133.96,44.5,28,22,3
111.5,121,140.2,14.033,633.27,30,54,4
118.2,129.88,147.61,67.317,557.1,41,20,4
113.69,124.37,141.81,13.858,534.42,106,24,4
107.26,117.95,133.63,13.097,493.68,62,55,4
113.57,122.13,135.13,22.511,409.09,47,49,4
102.64,109.61,120.91,30.141,387.72,64,66,4
98.708,105.17,118.83,35.167,346.58,24,50,4
82.176,91.098,96.216,32.902,297.8,51,50,4
109.15,116.22,125.51,27.716,252.91,67,39,4
99.838,106.91,113.82,31.486,188.3,74,35,4
108.52,115.93,124.43,33.632,151.17,87,13,4
189.92,194.17,197.06,24.393,98.243,214,29,4
39.684,45.737,49.789,187.34,397.5,38,14,5
44.667,45.286,41.571,215.07,383.86,42,3,5
33.226,36.696,38.078,218.16,362.45,398,12,5
34.365,40.015,43.31,194.71,363.3,197,18,5
42.343,52.103,60.246,163.49,617.21,175,73,5
47.962,61.797,74.008,194.79,619.92,133,10,5
71.047,85.093,96.419,202.09,578.56,43,35,5
57.27,64.676,73.865,176.22,566.3,37,74,5
122.43,143.78,169.1,61.807,633.98,181,2,5
92.018,108.96,130.07,60.473,589.63,112,11,5
140.69,161.25,184.44,63.188,534.81,16,5,5
141.33,159.13,181.52,68.031,511.06,97,4,5
130.71,149.15,167.93,76.39,435.52,118,6,5
103.63,121.86,142.66,78.096,387.03,114,80,5
33.062,43.018,56.31,68.779,364.43,113,94,5
57.919,69.221,82.419,68.39,338.18,136,19,5
110.09,131.49,154.78,79.861,316.4,144,1,5
112.05,133.2,155.77,86.398,232.91,118,1,5
95.537,117.73,142.76,90.78,199.05,41,5,5
90.455,104.17,117.72,96.611,173.9,167,52,5
104.6,120.22,136.78,92.354,149.33,181,4,5
31.8,37.891,45.891,91.673,63,55,18,5
73.306,89.083,107.82,102,39.014,72,90,5
27.269,31.146,30.854,199.45,18.821,212,27,5
110.74,103.38,96.054,235.57,42.992,129,18,5
41.871,40.839,35.323,235.61,16.742,31,2,5
39.663,39.432,33.789,224.36,12.537,95,5,5
31.197,38.408,42.282,185.77,206.73,71,25,5
16.351,23.445,26.316,212.82,174.08,393,5,5
28.635,31.27,28.246,233.68,158.33,126,8,5
66.611,70.505,68.979,229.19,140.38,95,44,5
15.361,22.687,25.867,190.98,171.8,83,3,5
11.95,13.538,14.675,374.73,380.29,80,1,5
13.866,17.652,18.783,353.69,389.07,299,8,5
22.751,25.68,23.765,345.37,419.91,281,13,5
59.504,56.632,49.602,340.92,293.61,133,22,5
19.641,24.295,21.615,352.18,221.73,78,6,5
24.029,29.671,26.671,352.56,169.61,70,4,5
21.711,26.116,22.583,361.52,147.73,484,2,5
34.683,37.78,31.841,374.85,177.2,82,1,5
135.2,144.22,143.06,348.11,44.228,206,15,5
17.979,21.371,17.814,371.86,19.371,140,6,5
38.377,42.351,40.026,341.28,539.86,379,5,5
13.626,18.652,18.996,348.07,591.8,227,15,5
19.06,23.894,23.562,349.46,633.08,265,1,5
11.259,14.979,14.699,386.24,604.91,143,4,5
13.748,17.287,16.287,408.94,610.37,317,1,5
14.194,17.849,16.774,542.83,415.32,93,38,5
87.667,12.8,11.333,556.31,353.84,90,25,5
6.75,11.306,10.306,550.89,380.94,36,13,5
91.795,13.282,12.051,571.21,380.87,39,9,5
13.179,19.429,17.304,577.86,382.13,56,20,5
248.07,248.76,249.94,151.36,754.78,1976,0,1
254.97,254.97,254.98,198.79,714.36,1452,0,1
254.99,254.98,254.97,222.5,658.32,1601,0,1
254.95,254.95,254.95,260.48,672.24,476,0,1
254.99,254.99,254.99,156.76,741.34,1403,0,1
254.88,254.89,254.92,124.5,769.86,4273,0,1
251.59,252.02,252.3,72.639,657.24,1287,0,1
254.96,254.98,254.95,50.151,637.92,1489,0,1
250.41,250.72,251.08,32.21,522.62,1735,0,1
254.86,254.86,254.86,26.346,483.23,1594,0,1
227.64,244.12,254.37,87.635,54.68,241,2,1
228.19,230.11,231.08,18.494,193.22,407,0,1
237.19,241.97,245.96,12.196,286.42,896,1,1
137.27,126.67,127.85,34.758,31.727,33,190,2
210.09,196.49,184.89,51.229,18.629,35,18,2
169.35,159.43,142.22,111.35,34.054,37,136,2
141.76,110.38,83.952,138.81,10.19,21,57,2
90.5,76,70.2,195.5,44,10,127,2
56.286,49.163,41.388,218.84,51.98,49,17,2
89.25,75.5,70.3,292.7,36.25,20,95,2
70.667,60.111,50.689,303.96,18.022,45,129,2
139.18,126.62,120.86,174.18,540.56,50,9,3
135.15,113.81,100.44,205.26,421.81,27,45,3
126.45,105,91.875,262.95,413.23,40,16,3
101.56,84.361,71,374.88,427.5,72,18,3
106.33,86.45,72.933,393.54,477.99,120,12,3
117.45,102.63,91.161,327.25,560.91,56,16,3
134.18,119.09,106.79,256.04,499.36,120,5,3
123.46,106.64,94.026,216.69,431.79,39,13,3
109.32,85.263,71.515,226.82,249.66,99,17,3
108.59,85.333,70.698,247.32,253.95,63,23,3
99.532,79.83,64.426,297.36,251.21,47,13,3
88.095,70.365,56.311,351.22,237.93,74,23,3
85.727,63.818,47.227,437.91,240.09,22,7,3
75.619,57.619,43.619,484.43,244.93,42,12,3
89.543,71.714,57.257,337.83,223.49,35,11,3
78.167,59.233,44.333,335.2,136.07,30,14,3
61.812,48.522,36.159,339.51,117.99,69,9,3
71.627,54.157,39.824,335.9,101.73,51,18,3
82.776,63.612,47.265,292.02,103.49,49,12,3
85.364,62.477,48.045,224.48,104.82,44,20,3
103.11,73.167,57.889,186.11,114.22,36,23,3
74.375,61.969,51.906,161.25,126.06,32,41,3
96.893,77.333,63.933,186.4,195.07,75,62,3
102.74,88.167,77.227,444.23,97.742,66,6,3
82.44,66.107,52.74,537.09,132.13,150,12,3
85.75,71.958,63.917,554.13,105.46,24,10,3
156.12,131.97,108.79,518.35,22.457,372,20,3
173.53,149.36,126.15,475.17,15.303,320,6,3
113.45,107.32,102.22,390.44,664.5,101,3,3
126.29,121.29,117.29,381.52,689.86,21,7,3
122.55,119.53,116.66,377.32,721.55,38,2,3
107.96,106.93,106.29,373.69,780.27,467,2,3
123.12,122.12,120.12,366.12,779.04,51,14,3
145.34,129.03,116.69,139.54,497.97,35,12,3
43.119,44.747,45.649,137.2,316.12,336,2,3
135.85,117.72,103.72,148.62,421.49,39,12,3
107.82,87.692,71.877,170.11,253.74,65,12,3
75.556,77.875,84.264,86.208,360.69,72,28,4
65.938,68.688,73.938,64.859,288.39,64,18,4
68.793,71.793,76.793,84.207,238,29,15,4
67.1,68.9,73.9,56.8,171.6,10,9,4
48.357,48.071,50.643,76.786,76.286,14,23,4
46.971,47.543,46.571,96.114,63.371,35,55,4
61.805,62.049,64.902,116.24,127.39,41,34,4
75.515,80.103,87.176,47,364.37,68,8,4
91.588,96.961,105.35,89.941,507.78,51,35,4
92.514,98.946,107.54,78.703,459,37,8,4
248.07,248.76,249.94,151.36,754.78,1976,24,4
40.837,40.311,39.778,169.79,303.91,135,27,5
43.119,44.747,45.649,137.2,316.12,336,8,5
39.667,39.444,38.861,130,328.83,72,1,5
43.119,44.747,45.649,137.2,316.12,336,3,5
43.119,44.747,45.649,137.2,316.12,336,5,5
43.119,44.747,45.649,137.2,316.12,336,0,5
36.784,36.818,39.281,119.71,318.04,231,2,5
43.119,44.747,45.649,137.2,316.12,336,2,5
43.119,44.747,45.649,137.2,316.12,336,5,5
43.119,44.747,45.649,137.2,316.12,336,3,5
43.119,44.747,45.649,137.2,316.12,336,3,5
43.119,44.747,45.649,137.2,316.12,336,2,5
81.936,89.587,95.212,153.45,320.42,283,6,5
70.806,77.77,83.504,171.19,321.99,139,11,5
70.806,77.77,83.504,171.19,321.99,139,33,5
96.414,96.014,90.186,287.26,321.84,70,22,5
33.374,32.626,32.098,254.89,301.98,123,16,5
82.714,74.143,64.082,284.55,337.78,49,18,5
66.006,64.907,60.41,307.51,327.77,161,30,5
47.022,45.065,44.065,325.74,325.3,46,34,5
98.745,84.383,71.745,447.21,328.77,47,11,5
72.237,67.438,59.748,421.54,322.17,274,30,5
43.817,43.086,39.828,408.9,322.54,93,28,5
58.534,55.152,48.756,416.72,203.26,401,3,5
49.105,40.346,30.882,441.98,188.86,153,12,5
38.849,33.43,28.465,401.81,169.09,86,17,5
39.033,34.271,27.564,387.75,130.57,181,2,5
102.41,100.64,92.087,269.28,151.61,115,12,5
94.983,93.965,83.087,251.31,152.41,115,17,5
85.793,81.172,69.552,254.41,183.1,29,22,5
84.153,79.942,70.365,274.77,200.15,189,44,5
28.277,29.234,24.362,298.32,189.83,47,17,5
41.821,41.379,41.134,139.44,207.58,290,69,5
39.376,38.52,36.732,154.9,183.59,250,10,5
74.839,62,48.419,147.68,144.97,31,3,5
72.026,57.816,47.982,153.7,131.16,114,3,5
39.658,37.035,33.673,165.44,181.39,257,4,5
128.01,136.82,140.16,112.74,179.88,168,6,5
101,100.61,102.55,302.45,761.67,102,15,5
116.16,111.76,110.37,323.23,764.8,102,8,5
102.18,107.3,109,317.53,722.15,79,6,5
121.49,114.54,109.58,340.64,696.05,135,17,5
131.61,126.53,120.5,350.5,677.22,176,70,5
140.46,134.24,127.17,334,685.84,107,21,5
119.65,111.96,110.45,332.5,783.15,139,10,5
123.84,118.12,117.31,309.55,780.82,94,44,5
75.313,72.194,69.308,420.8,768.54,201,27,5
57.692,57.434,56.528,417.97,755.61,159,2,5
60.569,61.196,59.059,425.58,711.35,102,26,5
63.295,61.039,57.527,446.83,704.78,129,28,5
62.641,57.875,54.951,446.15,694.84,184,32,5
78.292,76.55,72.87,461.93,661.17,906,35,7
121.82,120,117.15,498,662.88,93,16,7
93.134,93.163,91.611,501.95,734.25,491,6,7
118.18,117.16,113.33,514.64,734.75,83,8,7
114.43,114.79,114.24,541.04,747.57,72,7,7
113.62,115.56,114.64,581.64,770.1,39,7,7
116.89,118.9,117.98,588.04,726,111,14,7
116.34,116.8,116.11,580.37,697.6,65,7,7
109.72,109.72,109.72,524.47,713,32,8,7
106.81,106.88,104.77,500.08,700.34,77,3,7
113.1,113.34,113.09,555.22,660.47,58,6,7
106.86,107.29,104.14,568.21,614.75,28,12,7
158.32,151.55,140.32,568.26,570.98,130,15,7
203.11,189.64,170.29,571.01,530.29,76,5,7
123.2,123.36,113.57,577.55,474.43,44,14,7
89.535,89.282,84.451,582.9,429.32,71,5,7
79,77.421,71.921,569.34,346.97,38,7,7
62.541,61.505,56.468,560.05,230.38,111,3,7
66.908,67.446,61.677,568.86,213.15,65,7,7
67.302,66.524,62.413,582.35,200.32,63,5,7
73.185,74.185,69.043,584.73,262.78,92,14,7
197.81,211.79,224.33,39.355,630.77,2585,1,1
197.81,211.79,224.33,39.355,630.77,2585,2,1
197.81,211.79,224.33,39.355,630.77,2585,1,1
217.52,225.89,234.45,30.145,508.7,455,0,1
196.26,210.93,226.01,21.719,533.39,1006,2,1
196.26,210.93,226.01,21.719,533.39,1006,2,1
180.72,193.9,206.31,48.526,63.263,3232,1,1
180.72,193.9,206.31,48.526,63.263,3232,1,1
180.72,193.9,206.31,48.526,63.263,3232,1,1
184.79,195.44,203.78,100.33,21.942,3112,1,1
184.79,195.44,203.78,100.33,21.942,3112,1,1
178.64,189.73,198.04,178.64,11.383,954,2,1
178.64,189.73,198.04,178.64,11.383,954,2,1
171.43,182.67,190.99,227.93,39.667,90,3,1
179.83,192.22,200.84,116.02,50.585,465,5,1
184.79,195.44,203.78,100.33,21.942,3112,2,1
173.2,146.45,110.03,112.54,165.72,74,37,3
173.4,144.27,116.85,130.52,174.77,81,35,3
170.53,138.31,105.22,181.71,166.8,49,22,3
169.61,140.15,103.65,212.41,163.8,46,21,3
172.2,137.6,103.95,254.85,158.1,20,13,3
171.33,136.33,101.19,290.14,151.19,43,20,3
167.08,135.82,100.08,374.21,138.72,39,45,3
160.87,123.84,89.9,458.9,151.71,100,25,3
81.74,64.045,44.962,479.64,152.33,289,12,3
26.544,25.532,18.177,526.14,146.81,79,11,3
84.725,79.143,68.901,404,109.58,91,18,3
50.097,38.935,26.871,373.42,87.871,31,9,3
54.303,46.242,35.152,326.12,84.97,33,15,3
38.537,33.6,26.263,306.35,79.453,95,5,3
61.491,51.193,39.07,268.42,97.158,57,5,3
61.323,51.645,39.258,237.16,93.806,31,6,3
62.804,52.982,41.321,178.57,101.61,56,7,3
66.07,56.744,44,150.84,102.63,43,6,3
65.6,58.822,46.044,121.73,110.76,45,3,3
41.598,37.137,30.108,202.49,83.912,102,31,3
23.5,23.045,18.773,226.75,71.932,44,2,3
16.609,17.609,11.609,253.83,58.87,23,6,3
17.426,16.809,11.617,323.87,52.277,47,7,3
12.458,13.458,74.583,404.58,47.729,48,4,3
11.96,12.96,6.96,428.98,58.9,50,8,3
10.892,11.892,58.919,466.36,49.514,74,1,3
21.508,19.793,13.842,414.3,25.545,266,18,3
36.047,37.794,32.439,251.12,29.935,107,12,3
175.85,143.25,108.99,190.47,361.21,75,44,3
187.42,156.16,119.68,258.89,379,19,23,3
180.67,150.35,115.12,290.63,365.53,49,14,3
175.34,143.94,107.5,315.32,333.55,62,25,3
163.78,133.62,101.09,329.96,275.62,45,73,3
169.34,139.44,106.99,332.9,235.76,71,107,3
169.31,137.22,99.935,331.53,214.57,77,16,3
185.42,154.5,115.83,317.5,398.17,12,20,3
125.94,105.9,80.344,317.3,489.11,180,23,3
179.77,149.56,113.16,336.42,522.4,43,12,3
178.58,145.91,111.38,335.43,561.08,53,22,3
179.68,149.84,116.19,348.78,636.22,37,29,3
165.36,134.57,103.32,353.5,715.5,28,15,3
116.51,93.514,67.865,351.49,744.14,37,39,3
164.08,140.12,110.22,282.44,791.25,59,19,3
169.27,142.55,114.09,224.64,770.91,11,30,3
175.33,147.32,116.96,226.06,724.92,85,14,3
179.52,152.18,122.22,218.12,690.18,60,12,3
180.04,148.66,117.89,210.99,640.52,101,29,3
181.53,151.03,120.79,202.79,569.08,38,31,3
181.86,150.65,119.74,196.7,531.95,57,18,3
181.74,152.33,117.52,185.7,484.04,27,29,3
178.76,146.91,113.15,183.06,446.19,67,35,3
175.38,146.18,114.05,176.5,390,40,43,3
175.53,140,103.82,365.98,363.16,45,31,3
162.27,129.78,95.79,410.98,367.85,81,14,3
159.6,127.8,90.96,455.54,378.36,50,35,3
37.083,29.533,20.167,523.27,378.57,60,11,3
16.491,16.881,11.186,543.19,342.97,377,1,3
27.188,26.828,19.922,549.61,233.8,64,9,3
24.87,24.261,19,543.46,186.83,46,7,3
32.033,30.1,23.7,528.67,439.57,30,9,3
27.8,27.585,20.938,500.37,580.95,65,10,3
36.254,29.341,19.583,468.34,541.88,410,7,3
171.11,141.44,103.39,451.42,596.19,36,35,3
24.111,24.815,19.506,512.15,619.95,81,4,3
22.9,23.9,18.5,480,702.5,10,6,3
20.208,21.104,16.396,498.04,737.54,48,7,3
153.06,120.43,91.283,371.26,795,53,51,3
105.14,85.031,63.638,383.72,714.38,130,21,3
171.18,144.24,109.24,366.82,704.53,17,29,3
169.73,138.38,104.38,327.75,702.81,48,18,3
174.29,145.38,111.96,292.96,703.46,24,17,3
175.2,144.4,110.3,227.95,359.9,20,32,3
180.6,151.4,113.72,137.16,305.2,81,8,3
188.84,158.91,121,163.28,290.69,32,20,3
173.43,139.91,105.92,143.26,225.79,92,25,3
176.84,150.21,120.08,195.26,687.34,38,26,3
181.56,153.68,119.83,168.59,545.51,59,27,3
181.34,152.64,117.15,138.35,356.05,92,51,3
177.09,148.41,114.47,95.059,151.65,34,7,3
40.844,38.844,33.594,67.875,737.94,32,8,3
40.563,37.732,32.775,81.93,760.25,71,5,3
41.351,38.382,32.191,71.351,781.33,131,5,3
43.943,42.2,34.543,42.686,757.43,35,8,3
48.664,42.574,35.418,37.361,734.96,122,3,3
36.385,33.55,27.826,143.12,752.62,109,16,4
33.502,33.329,28.671,128.43,724.18,225,1,4
33.42,30.84,26.647,113.65,695.82,150,4,4
81.895,72.105,62.395,105.14,659.62,76,22,4
90.351,81.807,71.842,119.65,633.09,57,25,4
99.797,88.906,78.703,92.438,605.06,64,34,4
108.24,101.25,94.059,70.659,580.25,85,17,4
95.093,86.093,77.148,60.37,501.19,54,27,4
96.631,84.677,74.415,71.554,492.58,65,29,4
94.5,86.167,75,74,499.83,12,29,4
152.72,153.52,153.44,21.987,407.23,225,1,4
85.579,78.053,68.684,26.579,373.05,19,27,4
96.583,83.438,74.229,25.458,343.9,48,59,4
80.407,72.78,65.136,27.644,303.2,59,43,4
72,65.4,56.9,33.8,295.3,20,27,4
90.593,82.667,74.704,46.407,357.56,27,37,4
191.2,201.36,209.59,15.213,435.49,197,8,4
59.08,65.52,68.32,105.38,409.06,50,14,5
114.73,121.13,122.29,121.64,435.86,146,30,5
100.44,121.27,135.06,128.29,477.04,48,45,5
84.143,105.28,118.51,126.11,490.67,217,5,5
37.674,49.057,56.383,84.057,286.65,193,1,5
47.948,65.682,80.936,91.104,259.08,173,2,5
30.18,43.747,54.021,69.907,195.82,194,1,5
10.13,12.448,97.847,222.3,241.09,353,0,5
12.33,13.394,10.542,278.19,270.18,312,11,5
12.908,13.637,10.191,429.79,270.31,262,4,5
17.6,20.188,14.165,422.79,287.92,85,2,5
18.264,20.45,15.512,417.6,283.5,129,2,5
12.019,14.019,10.857,411.35,427.57,161,3,5
14.797,16.937,10.975,422.05,514.43,79,6,5
87.109,10.461,55.547,444.79,469.94,128,2,5
10.394,11.225,5.493,215.35,457.48,71,9,5
16.163,17.315,14.913,264.46,471.23,92,4,5
31.549,34.757,32.111,250.76,620.08,144,58,5
37.059,35.031,26.754,427.62,639.27,426,1,5
13.135,15.548,11.346,397.43,637.07,104,21,5
19.135,21.09,16.64,405.73,650.24,222,4,5
15.417,17.583,13.583,404.52,605,60,4,5
95.146,10.333,55.955,407.32,773.73,309,3,5
16.469,18.224,13.571,406.22,726.78,49,6,5
51.456,43.297,30.956,434.47,755.98,296,18,5
27.825,33.048,32.414,269.89,743.92,251,8,5
62.308,78.352,51.099,291.59,743.35,91,9,5
11.005,14.056,11.276,303.9,747.97,196,10,5
131.18,128.49,121.22,193.36,755.89,55,28,5
129.42,138.78,138.03,182.81,721.39,36,139,5
139.54,160.9,176.24,172.3,693.13,126,6,5
80.515,70.303,62.788,198.3,730.91,33,183,5
127.51,155.31,172.15,159.73,632.39,59,15,5
151.74,159.57,163.84,153.68,572.67,102,49,5
123.11,149.04,168.34,155.7,609.57,47,16,5
77.745,96.447,104.3,169.11,611.74,47,128,5
31.158,32.746,26.965,544.74,775.46,114,6,7
53.537,53.343,44.709,571.48,708.91,134,19,7
67.138,67.2,55.369,580.72,632.98,65,28,7
37.438,38.438,32.438,585.06,527.76,112,1,7
35.387,36.85,30.696,583.98,497.17,253,4,7
37.091,38.8,32.109,592.2,421.93,55,6,7
91.685,11.157,84.045,575.11,83.258,89,9,7
72.174,11.757,7.429,590.55,35.125,345,5,7
67.91,63.313,52.709,587.08,647.1,134,8,7
74.867,86.896,68.496,87.007,344.61,135,18,2
117.36,120.14,107.89,51.133,401.54,83,26,2
65.607,70.066,53.262,26.246,278.36,61,20,2
65.233,68.267,47.617,30.983,248.7,60,30,2
59.467,62.551,46.958,26.305,198.48,167,10,2
62.476,72.286,41.595,42.429,182.26,42,17,2
128.35,118.75,111.4,88.556,383.75,63,13,2
134.52,135.68,136.74,90.159,444.49,145,9,2
56.529,59.676,44.529,161.85,258.24,34,16,2
78.078,73.831,59.097,193.6,256.95,154,31,2
78.73,79.865,58.486,254.89,258,37,42,2
97.599,80.228,62.309,328.36,265.48,162,8,2
95.091,79.078,63.169,363.88,264.23,77,49,2
89.078,71.931,54.284,415.04,263.76,102,66,2
70.708,61.246,43.938,470.86,253.12,65,19,2
53.849,49.791,44.337,532.29,250.71,86,12,2
84.216,84.784,82.151,391.02,770.27,139,35,2
56.186,65.047,61.209,403.53,758.95,43,16,2
65.974,75.246,62.667,421.89,697.34,114,28,2
80.8,83.414,70.614,400.21,652.7,70,9,2
70.727,72.091,64.909,398.38,636.11,110,16,2
239.92,228.51,228.55,83.826,765.62,310,2,3
229.66,212.81,217.74,123.68,784.13,307,4,3
191.77,182.21,187.47,189.7,786.28,57,18,3
179.45,169.53,171.55,222.5,776.85,60,5,3
160.53,149.73,148.77,279.5,784.5,30,10,3
143.48,130.87,129.04,311.91,782.26,23,14,3
160.13,148.3,143.53,276.96,739.6,53,9,3
161.76,151.91,149,248.37,671.82,165,13,3
167.11,157.19,150.58,248.91,618.92,103,28,3
200,192,189.5,116.5,586,12,12,3
224.58,211.18,214.63,88.764,611.26,488,4,3
219.16,213.33,218.46,77.966,670.25,408,4,3
179.5,169.85,158.72,215.57,578.83,40,4,3
146.11,124.11,109.68,226.95,377.84,19,14,3
156.65,138.39,120.9,177.69,354.82,49,25,3
89.446,89.314,75.645,226.64,350.03,121,23,3
139.93,120.04,104.91,302.14,345.91,57,21,3
135.44,111.84,93.938,351.34,332.38,32,15,3
96.735,76.551,59.224,470.59,309.9,49,5,3
146.96,132.96,123.96,301.81,590.59,27,20,3
121.7,102.64,89.481,376.79,577.44,129,6,3
96.396,86.433,73.463,401.31,576.49,134,13,3
128.66,114.24,111.27,359.12,788.39,41,17,3
131.12,103.61,80.925,331.39,235.04,93,8,3
137.78,103.76,78.624,387.96,235.67,101,15,3
134.34,99.235,75.224,396.1,222.89,98,6,3
135.59,104.71,81.864,326.24,209.05,66,12,3
143,114.88,93.292,211.33,220.13,24,14,3
146.08,115.11,92.148,115.08,137.64,61,23,3
138.63,111.97,87.781,238.19,110.94,32,20,3
138.7,112.15,87.515,249.27,84.455,33,33,3
129.03,102.08,79.507,271.03,37.845,71,26,3
129.26,101.93,78.137,290.33,95.219,73,18,3
118.27,88.394,66,351.37,152.53,94,21,3
115.15,87.615,65.521,407.32,118.15,117,6,3
104.53,75.278,55.222,430.31,96.611,36,13,3
95.4,73.2,55.2,446.1,48.8,20,13,3
148.9,121.03,99.968,131.87,97.419,31,30,3
145.96,116.44,94.692,85.115,59.385,52,12,3
108.74,102.49,70.326,24.75,127.79,144,26,3
48.02,48.786,46.816,395.83,479.98,98,1,5
42.564,43.193,41.312,420.09,476.87,202,6,5
53.222,53.41,52.128,358.59,438.33,617,4,5
50.626,53.299,55.589,320.99,451.98,107,1,5
52.471,56.149,58.869,327.87,514.82,435,1,5
129.39,130.07,139.85,170.35,514.48,322,7,5
111.08,114.29,119.21,207.29,494.69,397,15,5
127.25,123.56,131.76,185.55,469.17,275,5,5
