@RELATION train_nonumpixels

@attribute R REAL
@attribute G REAL
@attribute B REAL
@attribute G1 REAL
@attribute G2 REAL
@attribute x_region REAL
@attribute y_region REAL
@attribute text REAL
@attribute type {1,2,3,4,5,6,7}

@DATA
128.87,167.24,183.06,14.568,12.179,425.37,514.39,14,5
88.854,101.45,104.41,-0.99156,14.015,419.22,489.65,6,5
70.821,79.038,77.745,19.943,11.441,422.64,451.46,12,5
91.355,101.08,100.43,11.042,73.425,429.43,419.72,5,5
48.813,55.134,55.836,11.592,85.701,320.51,418.13,30,5
41.349,51.047,55.163,69.451,45.258,315.19,453.77,3,5
55.85,61.835,62.376,96.668,80.233,309.47,483.88,11,5
68.355,84.007,89.803,19.754,10.155,206.68,479,20,5
86.733,94.429,89.466,33.412,11.601,458.66,227.27,10,5
61.988,79.714,79.235,32.822,10.323,457.57,255.22,6,5
37.703,48.62,50.837,25.376,86.089,457.65,286.19,11,5
82.525,91.05,86.725,28.34,29.464,450.3,319.6,2,5
204.89,244.04,253.87,28.233,20.021,132,26.05,2,5
221.46,251.37,253.8,65.078,17.461,35.122,684.85,5,5
176.82,227.47,253.93,14.727,20.435,106.12,699.73,6,5
167.82,221.83,250.13,10.252,58.629,104.24,738.57,1,5
207.37,232.11,246.58,-14.245,10.707,82.902,789.19,3,5
160.56,202.51,224.15,19.307,14.06,206.45,781.44,2,5
135.28,176.38,190.98,14.16,17.773,232.93,712.03,15,5
113.31,151.08,164.38,86.533,65.354,380.85,737.46,10,5
154.69,212.43,243.41,-57.928,51.094,365.25,795.44,8,5
72,81.62,93.86,30.516,22.041,164.54,291.06,23,5
156.22,196.43,223.11,20.674,56.052,185.74,239.33,94,5
171.87,204.32,221.84,28.041,50.472,271.45,231.26,84,5
79.174,97.217,113.55,20.489,41.566,258.3,300.91,2,5
56.576,61.398,60.655,60.609,10.108,340.67,285.16,30,5
104.7,89.053,82.678,14.177,18.907,347.14,213.63,12,5
192.67,235.79,250.67,38.923,12.007,139.55,192.88,16,5
109.93,117.96,126.71,11.181,23.203,208.79,177.12,69,5
107.11,116.54,124.46,22.207,29.371,296.56,164.93,44,5
98.108,98.838,100.57,31.272,17.633,374.52,156.58,6,5
91.321,108.17,106.19,11.175,27.475,449.63,129.33,4,5
67.556,87.681,90.222,17.279,14.703,464.01,114.35,18,5
77.145,92.576,97.052,40.902,15.123,466.38,92.236,5,5
205.09,207.44,212.94,61.05,13.152,23.577,293.73,0,1
253.16,253.32,253.58,87.868,0.8132,43.329,186.32,0,1
247.15,247.8,248.75,86.376,26.736,68.905,155.19,0,1
245.21,246.12,247.25,81.064,35.804,122.53,92.248,0,1
241.41,242.4,243.65,80.579,6.089,204.19,36.634,0,1
246.1,247.05,247.95,82.08,43.842,225.03,26.85,0,1
247.9,248.51,249.45,84.103,27.559,136.05,61.401,0,1
254.66,254.66,254.66,82.732,0.095851,29.752,29.73,0,1
244.5,245.34,246.42,82.349,38.771,105.69,123.31,0,1
246.09,246.66,247.62,82.29,40.941,171.64,49.427,0,1
247.3,247.92,248.9,86.68,26.549,77.563,130.47,0,1
189,185.8,184.54,22.809,17.455,48.975,311.8,30,3
187.48,190.21,186.04,44.21,10.27,112.13,299.52,16,3
182.37,182.94,183.2,19.753,16.891,134.33,252.12,16,3
197.65,199.57,198.31,11.656,11.972,178.97,178.69,8,3
197.91,199.93,197.89,-38.319,11.095,197.3,145.41,28,3
199.1,202.35,198.3,68.685,7.293,249.58,69.2,4,3
201.26,204.7,202.44,-97.496,12.918,268.28,76.419,13,3
122.1,123.69,120.48,-11.91,12.2,316.3,70.465,16,3
116.36,113.54,108.76,-26.776,12.548,383.52,50.256,20,3
123.66,132.46,133.3,18.699,11.991,484.47,46.945,32,3
121.48,130.5,131.09,64.751,10.15,570.08,41.766,14,3
115.78,122.78,121,14.4,14.864,476.89,96.111,16,3
116.4,116.07,114.27,11.128,17.869,455.02,188.36,29,3
112.72,114.19,111.44,21.822,22.437,446.35,267.26,40,3
93.135,90.73,86.432,-4.464,17.196,478.54,319.81,3,3
115.55,117.03,108.74,-15.044,93.427,452.74,414.26,21,3
91.395,89.735,82.177,-0.019019,19.094,560.84,500.84,24,3
106.99,102.62,96.96,78.757,16.962,457.97,583.08,18,3
124,124.52,116.52,83.056,18.67,445.24,742.48,27,3
115.22,111.05,104.63,16.794,24.245,375.76,553.41,46,3
133.87,129.85,121.64,23.236,20.119,240.03,574.15,10,3
141.65,139.81,131.81,15.33,15.598,176.84,739.77,25,3
152.19,152.67,143.89,27.608,20.599,123.96,561.33,28,3
158.67,158.74,154.67,24.352,24.71,88.519,636.63,39,3
154.2,156.4,151.6,54.548,30.611,20.4,482.2,38,3
149.38,147,143.71,25.253,31.203,40.625,551.21,20,3
121.02,113.73,109.18,23.136,17.949,151,464.77,23,3
145.97,144.51,134,-14.07,11.032,145.83,400.8,21,3
181.17,182.35,178.77,21.624,13.98,42.667,402.67,17,3
180.25,179.91,177.31,24.867,16.005,91.873,332.02,13,3
113.28,114.77,113.83,12.466,16.843,377.4,78.597,28,3
132.83,137.57,137.7,27.601,12.269,329.26,131.3,13,3
129.64,129.2,127.21,10.166,18.232,321.69,188.93,18,3
133.5,132.86,130.14,23.278,12.97,272.5,275,9,3
131.23,128.28,119.14,-17.427,12.527,288.6,388.3,11,3
138.19,134.43,120.9,-15.63,15.018,203.19,398.48,20,3
122.46,119.95,110.07,-56.733,11.507,404.2,404.1,13,3
105.61,102.53,95.577,14.416,19.203,319.06,491.39,36,3
167.5,170.16,168.01,21.594,7.835,368.46,85.701,9,3
112.95,107.91,99.839,16.928,22.117,436.32,629.27,25,3
87.239,91.164,100.6,-0.86842,24.52,103.6,397.92,13,4
113.34,120.39,126.88,19.569,43.345,111.67,340.64,23,4
61.036,70.182,84.197,18.082,25.545,170.69,245.5,10,4
100.68,104.21,108.34,20.786,20.566,219.14,173.62,12,4
205.09,207.44,212.94,61.05,13.152,23.577,293.73,48,4
217.67,254.06,254.09,54.8,16.936,80.304,282.94,3,5
109.42,146.21,169.57,30.995,24.342,21.679,343.11,8,5
122.28,153.83,176.52,27.495,26.438,10.776,368.64,4,5
140.75,186.34,209.72,3.869,12.875,83.404,658.17,3,5
114.11,150.49,189.04,-34.958,16.519,58.465,743.21,6,5
104.91,134.8,164.46,-27.682,13.179,277.93,760.83,27,5
118.29,149.81,180.13,-20.964,17.401,297.24,705.58,15,5
25.673,27.382,28.612,25.527,70.139,454.14,482.55,6,5
25.431,27.202,26.743,24.873,62.805,260.08,478.87,11,5
77.536,105.28,132.46,20.129,23.595,79.348,475.72,8,5
121.45,142.45,168.7,29.761,17.858,182.55,316.42,16,5
89.712,106.52,132.85,18.956,78.715,190.65,288.33,20,5
180.55,233.71,254,25.612,4.571,211.25,240.57,6,5
144.29,180.26,202.83,46.226,35.895,231.59,223.38,10,5
123.18,152.78,174.34,24.258,29.154,159.85,205.75,5,5
206.41,242.21,253.76,19.655,27.032,255.26,151.88,4,5
61.341,73.893,93.545,29.788,31.239,260.45,128.18,57,5
185.39,214.19,228.72,56.649,34.554,216.75,125.74,126,5
68.032,78.428,92.882,28.225,21.277,314.97,97.295,21,5
129.52,173.81,205.16,61.205,37.729,385.49,129.22,4,5
165.61,214.56,246.27,31.482,63.817,371.56,226.76,8,5
107.22,139.85,171.4,48.159,39.565,369.91,207.74,42,5
85.467,104.3,125.65,15.635,16.558,351.72,293.18,31,5
72.968,85.516,96.898,21.982,28.99,336.35,265.22,5,5
15.01,19.551,24.957,30.861,20.504,562.18,693.56,2,5
136.39,167.97,194.74,31.58,52.865,325.81,18.246,70,5
136.39,167.97,194.74,31.58,52.865,325.81,18.246,70,6
183.67,178.61,163.28,-39.479,14.8,18.528,14.417,28,3
191.05,176.56,157.63,-0.92121,12.683,200.01,29.19,9,3
193.06,183.67,156.83,15.264,13.903,288.11,35.389,27,3
176.54,169.46,151.09,28.496,96.523,306.5,128.2,19,3
161.93,154.11,139.41,36.575,16.574,423.78,117.63,24,3
155.6,146.67,138.21,14.337,16.815,523.78,114.52,22,3
197.76,187.78,166.51,0.45762,96.033,116.62,149.43,14,3
189.43,173.4,157.14,-29.596,19.666,13.739,159.33,14,3
185.18,175.57,157.8,-0.54493,18.315,24.675,310.19,14,3
194.44,186.42,166.98,0.57486,16.14,28.4,437.94,34,3
192.15,183.21,163.73,30.169,17.569,39.667,578.58,13,3
202.78,190.18,177.09,-45.144,17.403,48.658,736.25,36,3
207.5,197.28,181.07,82.095,11.237,115.05,669.85,17,3
203.22,194.49,174.96,27.108,10.424,251.39,674.72,29,3
206.59,197.24,182.67,-5.205,14.846,302.32,712.96,3,3
202.69,193.4,176.9,-11.433,98.952,274.73,754.43,17,3
201.15,188.38,166.78,39.676,11.78,279.04,531.29,11,3
197.73,187.47,167.27,-0.70949,18.932,162.98,492.52,28,3
202.63,191.25,170.8,-70.034,14.495,73.725,470.08,20,3
193.84,180.13,153.58,-0.6998,18.171,302.74,356.1,35,3
190.8,177.91,151.72,-55.031,16.921,265.43,234.17,8,3
181.62,163.95,146.53,-0.60372,26.91,202.68,334.11,52,3
180.58,169.73,149.19,25.634,25.204,133.54,332.02,72,3
182.84,175,154.06,24.988,30.522,81.094,325.69,50,3
34.711,23.763,11.132,14.664,27.082,388.5,251.74,4,3
31.542,21.25,87.797,16.288,32.532,430.13,260.74,9,3
19.302,13.736,48.109,30.087,38.887,547.05,266.55,25,3
36.957,23.935,10.891,19.107,24.852,413.83,385.09,3,3
44.322,26.552,93.563,14.548,32.379,510.59,389.11,5,3
48.148,30.926,10.63,75.896,25.937,560.3,391.59,3,3
162.26,151.14,127.72,11.753,11.574,575.79,433.12,10,3
163.13,150.04,131.32,0.26954,11.945,482.81,434.15,23,3
156.22,143.96,122.65,25.964,99.864,405.3,442.39,25,3
72.643,59.281,44.669,23.063,96.438,407.03,566.29,11,3
66.798,56.694,42.685,90.941,81.828,508.48,544.89,6,3
114.52,104.31,87.568,-15.942,13.657,586.44,564.48,13,3
177.49,161.67,140.69,-32.033,15.505,581.87,623.89,16,3
171.1,152.12,132.22,35.862,19.208,578.55,718.69,34,3
195.21,176.13,145.29,38.256,79.531,494.68,697.5,6,3
182.46,162.07,139.46,-12.286,19.682,440.04,675.96,43,3
154.67,138.41,120.03,88.556,89.398,411.18,608.26,14,3
181.51,166.24,139.5,10.481,16.661,538.36,632.68,8,3
44.387,32.988,20.448,23.162,33.244,407.02,791.01,3,3
60.526,51.885,38.744,12.397,71.502,471.44,778.94,11,3
99.825,83.722,72.907,-93.021,26.267,545.6,793.92,5,3
197.42,190.77,175.58,-59.146,19.488,209.15,676.77,52,3
201.98,197.63,184.22,-55.828,16.179,157.35,690.08,12,3
204.32,199.8,191.24,-11.949,15.039,18.92,666.6,26,3
185.1,173.18,152.77,0.72531,15.499,225.05,143.11,13,3
79.108,87.02,92.739,27.884,82.704,61.437,71.559,11,5
59.74,64.671,65.374,9.446,35.638,112.98,230.78,2,5
120.01,122.04,120.41,75.134,14.128,106.5,298.67,6,5
68.848,73.909,75.879,0.020405,48.794,120.7,389.61,6,5
53.188,58.685,59.893,-0.62298,10.055,200.3,390.04,10,5
109.88,120.42,124.99,48.892,30.049,65.657,382.1,4,5
226.93,234.89,234.62,27.966,65.456,126.96,567.6,1,5
238.76,254.12,253.64,49.94,15.192,168.62,755.19,2,5
205.46,229.27,243.21,27.809,23.001,44.375,710.6,2,5
187.47,202.5,211.03,-82.828,14.434,77.558,747.51,2,5
10.59,11.047,6.614,28.735,25.329,484.06,314.09,1,6
62.569,80.625,39.792,22.643,15.027,566.01,321.83,3,6
12.459,13.805,85.188,26.13,12.911,509.62,345.76,1,6
14.183,15.817,87.667,33.198,17.154,501.72,336.23,3,6
200.44,199.31,189.69,19.59,24.485,113.31,99.688,12,3
87.386,82.399,64.048,-23.994,88.423,86.548,32.531,10,3
92.531,93.719,87.385,30.991,1.97,11.177,62.25,3,3
108.65,110.87,106.3,21.6,16.054,10.407,120.91,4,3
128.73,123.39,110.39,-14.864,12.204,145.99,30.177,11,3
141.34,143.01,135.14,33.388,93.682,228.12,18.393,6,3
146.39,146.62,137.8,-84.193,16.763,334.93,20.447,47,3
131.09,133.66,121.8,0.5563,22.897,442.64,20.386,35,3
126.98,126.58,113.4,13.751,14.423,560.13,16.889,25,3
119.74,126,128.09,1.81,25.258,516.68,56.824,24,3
96.551,101.86,100.96,51.896,27.587,489.14,48.434,7,3
131.21,134.89,135.14,-28.626,29.178,416.86,59.5,56,3
183.37,179.02,163.35,12.095,13.924,309,121.57,26,3
178.35,174.42,158.03,63.224,13.279,263.81,85,25,3
203.21,196.67,182.38,47.968,13.717,162.58,128.17,26,3
201.31,193.74,179.48,60.296,14.304,114.2,198.04,31,3
210.12,207.79,199.55,19.002,18.828,50.939,202.06,18,3
203.32,194.65,181.24,87.518,17.94,106.59,269.35,26,3
203.36,199.15,186.74,10.309,10.001,82.372,375,11,3
209.06,201.71,187.38,13.076,14.649,34.147,357.68,9,3
206.34,202.13,193.26,11.638,23.567,35.289,480.47,29,3
197.16,191.36,181.04,10.931,22.289,34.556,595.07,8,3
167.08,168.29,157.62,85.297,15.764,26.192,714.69,34,3
177.57,177.13,166.23,13.754,15.265,45.2,787.9,30,3
198.07,187.76,174.03,96.393,15.297,88.678,566.93,11,3
199.85,193.7,178.62,14.591,13.101,81.068,454.86,16,3
195.7,189.19,169.03,11.415,21.237,164.14,380.41,18,3
173.11,163.96,149.13,13.122,24.217,298.71,344.58,36,3
188.58,182.82,168.27,80.251,14.305,289.56,221.27,40,3
198.24,192.16,177.16,92.982,14.466,207.32,190.4,8,3
167.15,159.78,149.72,72.083,24.049,286.27,503.07,14,3
173.94,166.84,155.2,-0.016151,18.163,278.11,427.17,62,3
114.55,106.21,99.379,17.705,22.938,297.31,739.86,17,3
124.42,119.67,108.42,0.17154,35.64,262.54,702.17,70,3
91.123,88.308,76.109,71.848,14.848,438.64,623.88,15,3
143.68,141.53,130.6,-0.25762,16.559,358.51,632.67,21,3
148.37,143.81,127.7,79.836,19.881,388.43,310.18,58,3
157.81,147.14,123.86,0.84179,19.238,478.19,310.05,14,3
107.3,102.33,94.22,-0.13219,15.28,539.46,306.2,25,3
90.597,89.919,87.626,55.554,31.111,489.71,627.62,52,3
169.29,186.31,190.22,31.7,15.094,11.093,276.98,10,5
157.44,184.66,203.12,19.135,29.343,205.56,281.93,10,5
159.5,189.36,214.59,11.76,30.29,169.64,440.67,14,5
155.63,182.63,199.54,-20.542,38.802,161.57,514.91,45,5
69.524,71.619,72.286,20.004,40.146,173.67,715.12,5,5
71.547,74.384,75.57,12.818,35.558,162.4,785.86,5,5
31.783,32.661,35.304,24.714,15.171,415.89,793.8,5,6
54.077,49.385,18.269,-23.966,26.524,467.03,790.86,45,6
142.65,156.02,159.07,-34.687,15.041,566.72,716.18,14,7
170.23,186.14,192.47,-11.878,10.803,590.77,728.23,14,7
159.97,173.16,174.83,-88.303,10.357,581.11,762.03,24,7
181.6,197.93,201.13,19.25,80.974,592.16,590.31,21,7
178.82,194.54,197.63,12.603,88.524,587.18,466.53,8,7
178.86,193.2,194.34,0.96536,59.501,584.61,322.75,10,7
175.97,192.72,196.64,49.054,98.988,584.52,225.17,8,7
173.23,191.73,197.98,-47.255,10.37,580.55,139.55,16,7
176,195.04,203.25,-52.893,10.201,577.31,83.2,14,7
171.74,192.28,200.04,78.185,10.231,563.02,52.456,18,7
167.84,188.72,194.88,0.74709,83.426,567.2,123.63,8,7
172.4,192.6,197,-83.626,6.495,575.2,181.6,13,7
177.25,193.77,195.98,34.599,61.436,578.95,260.78,7,7
125.9,131.48,135.83,14.926,18.395,16.608,309.98,2,1
250.84,254.09,254.29,63.203,0.44088,96.694,383.55,1,1
253.66,253.74,253.8,85.324,0.2637,15.699,478.47,0,1
188.12,188.64,189.93,46.488,12.875,67.641,415.81,0,1
195.86,196.28,197.84,49.522,11.272,112.07,479.97,0,1
203.38,203.78,204.94,57.946,9.329,79.353,445.79,0,1
209.58,209.87,211.19,52.679,95.368,148.56,524.77,0,1
213.04,213.49,214.97,52.947,11.534,214.22,577.14,0,1
238.66,239.56,239.46,60.824,71.971,286.26,639.6,0,1
234.96,234.45,233.59,72.592,53.324,378.51,678.2,0,1
245.59,246.74,246.51,63.202,42.669,409.69,667.3,0,1
232.68,233.31,234.63,50.782,21.928,465.36,656.4,0,1
242.65,241.5,240.97,83.997,6.919,333.36,687.84,0,1
230.73,230.03,229.77,71.223,76.064,279.92,711.59,0,1
247.8,252.75,253.06,73.716,30.249,196.43,661.32,0,1
249.99,252.52,252.87,72.445,35.811,126.24,596.58,0,1
172.22,152.24,143.99,12.124,11.53,86.388,336.43,4,3
179.07,159.51,150.89,30.286,31.014,101.04,350.13,13,3
181.47,160.81,152.66,17.705,17.268,142.94,366.75,2,3
167.91,147.33,138.82,17.726,46.424,215.66,352.52,2,3
157.25,136.89,128.89,12.383,10.176,279.69,385,7,3
184.14,171.26,165.07,13.541,15.5,229.16,435.77,4,3
196.08,183.66,176.46,14.664,60.378,168.17,430.45,20,3
194.29,193.92,195.62,45.645,10.331,134.36,500.58,6,3
191.41,177.66,172.4,0.1629,14.189,133.03,427.66,52,3
210.72,207.17,205.29,32.723,12.736,212.44,520.98,37,3
57.531,54.162,47.948,11.447,47.387,328.42,518.95,4,3
57.294,53.363,45.657,24.047,18.202,304.59,482.77,2,3
66.29,66.306,59,25.448,17.417,304.02,308.89,2,3
61.203,62.405,57.243,21.536,19.385,297.73,256.95,3,3
57.942,60.515,56.631,21.816,20.912,277.66,188.33,2,3
42.954,44.031,40.012,17.184,39.402,271.46,138.31,3,3
61.606,62.721,56.794,26.862,18.288,244.02,167.06,1,3
30.492,29.15,22.795,74.828,3.861,118.14,133.78,2,3
47.664,46.846,38.523,23.591,17.472,103.12,204.91,3,3
35.442,35.382,29.181,14.615,6.26,144.46,218.2,2,3
55.645,52.138,43.289,28.678,18.338,167.17,302.4,1,3
55.645,52.138,43.289,28.678,18.338,167.17,302.4,5,3
68.135,63.859,57.946,15.908,20.457,329.19,547.95,6,3
96.032,96.322,94.637,14.618,17.156,316.45,590.23,2,3
93.942,92.195,90.102,29.187,93.612,323.1,608.88,2,3
71.94,70.77,66.462,68.214,75.728,398.91,609.94,2,3
59.89,59.226,55.604,-11.46,79.778,395.01,586.71,3,3
83.96,86.185,86.885,34.096,13.465,476.9,618.16,6,3
83.96,86.185,86.885,34.096,13.465,476.9,618.16,4,3
78.223,77.723,71.787,19.803,27.807,428.68,556.96,3,3
63.883,64.667,60.602,66.821,4.715,426.96,514.89,3,3
44.352,42.134,37.64,11.194,63.938,419.38,466.96,3,3
134.4,126.12,118.72,59.259,14.957,11.64,47.2,22,3
109.04,104.38,100.04,-76.951,14.388,127.71,25.875,22,3
90.324,85.595,81.351,24.856,12.119,263.81,17.568,19,3
87.872,81.234,75.277,73.136,13.071,380.74,15.809,16,3
83.513,77.436,69.949,0.62772,14.144,386.41,74.205,24,3
78.667,71.074,66.037,-34.409,13.719,139.59,92.222,21,3
135.1,128.44,120.57,-11.428,18.017,26.972,104.43,23,3
89.894,84.409,76.106,0.15602,10.789,438.17,66.303,9,3
99.414,84.655,67.276,-21.296,24.774,431.79,285.28,34,3
103.05,85,66.789,-20.51,20.916,369.63,292.95,23,3
129.04,111.42,95.542,12.746,31.48,357.33,362.58,40,3
130.53,116.11,100.89,-18.907,25.101,409.74,386.05,28,3
60.923,43.107,34.249,47.308,75.289,424.81,442.76,6,3
91.067,71.987,61.307,14.456,6.697,462.99,444.27,3,3
117.95,106.5,92.5,-13.332,22.859,481.86,389.55,36,3
109.15,74.967,54.526,12.046,4.793,455.98,543.85,2,3
46.387,42.692,30.96,-23.611,10.451,535.67,444.89,6,3
48.115,41.122,27.712,-0.4108,10.289,550.45,524.38,17,3
52.167,47.46,35.244,-3.564,10.362,562.64,590.89,17,3
116.79,107.52,97.227,0.9802,81.352,389.65,712.61,11,3
97.035,86.211,76.789,94.487,87.383,446.46,728.28,4,3
104.41,100.07,91.931,14.917,66.968,359.83,755.31,30,3
88.438,77.023,65.672,14.157,79.742,459.23,753.44,6,3
87.076,76.174,63.283,19.528,79.045,490.35,740.89,8,3
83.571,69.643,54.75,65.363,55.578,526.04,737.96,6,3
80.208,66.542,54.375,14.309,10.991,518.88,778.79,10,3
89.774,77.71,66.419,-39.554,13.227,452.97,785.19,10,3
103.03,92.516,82.226,26.168,14.797,399.39,779.48,23,3
101.3,87.233,76.633,20.705,72.951,413.57,743.07,12,3
86.449,72.939,59.541,12.032,62.236,516.35,709.61,14,3
100.57,90.915,82.17,15.404,99.263,451.51,694.7,13,3
37.976,31.854,18.724,3.701,66.135,528.19,148.37,17,3
44.381,38.095,22.333,-46.141,70.965,541.86,234.81,7,3
46.189,40.158,26.695,84.658,62.507,550.2,317.93,16,3
66.938,54.438,39.125,-5.314,13.055,569,390.38,31,3
52.046,47.085,36.193,-7.886,11.534,572.25,660.95,11,3
49.034,44.814,32.839,-12.06,95.303,578.89,698.74,4,3
167.8,146.21,137.72,32.491,11.093,61.079,318.52,3,3
48,48.189,52.75,4.554,20.279,13.983,279.18,3,4
127.38,128.85,131.57,16.524,20.334,37.783,335.94,2,4
173.98,171.25,171.1,33.609,15.114,83.627,425.82,2,4
195.86,196.28,197.84,49.522,11.272,112.07,479.97,4,4
204.14,204.56,206.23,47.636,10.959,167.66,540.52,5,4
213.04,213.49,214.97,52.947,11.534,214.22,577.14,4,4
225.53,225.93,226.99,62.779,10.433,236.53,595.51,13,4
187.17,201.48,207.66,-28.986,30.818,145.38,397.54,48,5
229.46,232.25,232.6,33.889,22.42,228.28,386.61,30,5
76.104,79.932,81.432,67.522,33.376,333.49,403.58,22,5
146.08,162.72,166.97,-25.948,25.879,405.27,338.68,2,5
168.48,186.67,195.85,72.735,28.019,407.23,349.67,3,5
165.58,181.39,194.28,24.771,20.839,373.09,233.54,2,5
54.906,60.626,64.413,17.951,14.369,376.32,201.62,79,5
14.019,19.14,18.937,15.488,29.142,340.43,119.92,1,5
196.92,202.79,203.24,-28.217,20.37,449.36,403.02,3,5
34.386,36.257,32.52,-89.382,10.858,476.8,495.51,6,5
36.46,32.365,27.593,-90.117,12.681,466.81,520.14,5,5
211.55,221.45,223.86,-28.921,32.78,171.71,449.23,35,5
213.24,221.76,223.97,-26.936,38.224,211,492.5,65,5
94.85,93.047,88.841,-18.695,18.575,350.52,728.46,64,5
83.596,105.23,117.21,-34.189,47.412,364.4,790.94,76,5
71.706,78.373,82.078,-33.681,27.772,413.78,793.08,26,5
95.569,96.176,94.176,22.813,15.827,596.24,785.62,1,7
78.152,77.65,74.107,-14.226,87.577,595.36,768.8,5,7
236.31,248.09,248.76,57.393,58.904,20.862,280.15,1,1
161.35,162.21,168.42,26.156,21.145,70.338,275.08,0,1
213.54,176.98,168.92,32.872,94.444,157.51,300.08,1,1
202.39,221.09,221.42,51.159,11.338,247.61,276.42,1,1
118.8,130.03,129.78,19.434,10.538,330.39,293.7,1,1
251.07,252.65,252.73,70.975,0.95663,12.454,365.69,0,1
251.45,251.45,251.62,84.24,23.908,38.28,478.3,0,1
249.09,254.04,253.78,73.682,0.32947,94.749,611.44,0,1
240.41,254.07,253.77,57.49,0.64813,157.35,673.74,1,1
245.85,254.04,253.92,67.254,0.45592,188.55,725.51,0,1
250.77,253.45,253.63,75.944,0.58287,227.38,788.66,0,1
243.71,254.05,253.81,61.677,0.54879,128.23,758.05,1,1
253.03,254.01,254.06,79.206,0.19349,40.305,701.26,0,1
253.94,254,254,88.357,0.016949,42.918,595.91,0,1
247.92,254.13,253.96,68.989,0.38094,117.16,672.04,0,1
241.9,254.01,253.84,63.429,0.56813,54.272,767.34,1,1
198.83,190.05,191.42,52.276,10.208,105.25,536.49,0,1
97.115,20.377,29.262,33.115,1.78,75.279,318.79,5,3
194.21,125.45,111.85,19.64,12.131,129.42,307.43,4,3
200.55,98.639,76.972,27.935,69.085,175.32,323.71,11,3
146.28,99.06,85.795,16.887,29.824,209.3,457.65,4,3
184.29,111.01,92.08,85.329,4.475,151.71,437.99,11,3
206.07,117.86,95.643,28.193,15.319,94.857,425.57,3,3
167.36,166.71,168.52,26.765,16.426,78.299,382.69,4,3
200.51,116.7,98.395,21.267,21.561,132.95,482.35,2,3
140.76,95.872,82.41,62.367,46.128,226,486.63,6,3
101.52,63.332,48.16,10.145,5.115,374.55,478.96,6,3
97.804,54.589,29.871,76.014,31.085,398.47,453.85,5,3
98.095,48.527,19.794,23.667,25.707,403.11,503.03,6,3
119.22,109.88,102.12,16.465,22.274,449.12,458.31,51,3
114.42,106.85,99.618,13.138,18.121,452.18,364.29,32,3
37.966,35.747,28.609,88.763,94.862,491.75,354.78,10,3
52.073,48.371,39.088,19.933,95.731,493,475.61,15,3
78.565,69.094,58.612,84.591,13.467,546.51,457.45,21,3
76.846,68.615,55.615,69.397,70.782,544.62,526.23,11,3
46.776,42.787,33.759,25.744,84.164,495.79,596.31,11,3
110.21,103.76,99.128,64.516,29.923,416.26,611.12,33,3
142.27,131.27,123.55,25.812,8.769,339.91,604.36,16,3
155.13,142.97,135.03,29.118,98.433,258.48,592.04,19,3
160.96,153.53,148.51,15.94,90.344,200.31,594.31,10,3
103.37,94.003,91.454,12.561,18.445,234.45,639.36,10,3
129.1,119.07,114.33,10.285,10.513,293.83,660.77,11,3
115.44,102.11,96.889,-21.874,82.112,379,665,13,3
109.75,98,91.125,15.026,73.407,427.63,670.63,14,3
87.761,83.351,78.722,-37.568,13.694,459.8,651.88,14,3
121,113.5,102,-34.364,12.29,453,576.5,18,3
49.85,43.883,31.217,13.802,74.928,498.25,640.47,11,3
51.405,47.135,36.65,10.112,54.843,505.64,722.85,5,3
53.518,52.018,46.219,-90.269,98.891,560.16,694.36,9,3
185.9,182.99,183.71,26.135,23.212,228.12,689.77,6,3
101.36,95.433,91.84,0.4691,17.334,416.83,699.83,14,3
80.967,79.822,76.333,-6.909,79.496,59.778,29.233,7,3
75.812,72.082,67.612,-27.989,10.333,52.165,14.306,6,3
70.58,64.074,57.064,-21.04,13.639,210.31,56.318,31,3
77.732,75.732,69.829,-59.365,8.479,229.51,88.927,12,3
82.829,76.364,69.929,-18.754,14.911,281.22,135.91,28,3
96.429,96.286,89.714,-61.63,16.762,205.43,139.29,10,3
94.797,89.769,85.165,-16.862,19.065,104.96,150.72,41,3
97.709,96.605,92.826,-28.24,14.948,40.535,148.24,28,3
95,92.88,87.48,-25.895,19.99,97.48,187.12,41,3
98.931,95.034,88.655,-29.113,23.124,151.03,208.97,30,3
102.29,97.291,91.164,-0.43144,20.8,117.85,217,30,3
103.76,98.873,93.838,46.381,16.626,77.046,221.41,26,3
103.24,99.655,96.897,-47.211,10.508,10.552,228.8,16,3
184.89,188.71,190.75,22.13,15.535,114.55,283.15,12,3
101.59,93.239,88.467,-39.436,27.192,176.48,258.33,11,3
105.7,98.359,92.087,-0.23128,18.274,200.09,236.47,17,3
105.5,97.222,90.944,16.995,14.082,185.89,220.61,33,3
